CO.ID,CO.Length,Image,Lab,Cruise,Date,Flight,Pilot,VO,Aircraft,Focal_Length,Sw,Iw,pix.dim,Baro_raw,Launch.Ht,Baro+Ht,Laser_Alt,Altitude,Altimeter,Lpix,object_position,Analyst
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-3m25s-83.6mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,83.6,1.243,84.843,117.56,117.56,laser,34.142,Center,Julian
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-3m26s-88.1mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,88.1,1.243,89.343,117.71,117.71,laser,34.427,Center,Julian
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-3m27s-91center.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,91,1.243,92.243,117.89,117.89,laser,34.012,Center,Julian
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-3m42s-100.85mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,100.85,1.243,102.093,112.22,112.22,laser,34.511,Center,Julian
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-3m43s-101.95mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,101.95,1.243,103.193,112.27,112.27,laser,33.301,Center,Julian
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-4m53s-79.05mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,79.05,1.243,80.293,83.76,83.76,laser,47.961,Center,Julian
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-4m59s-75.05mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,75.05,1.243,76.293,80.07,80.07,laser,51.517,Center,Julian
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-5m02s-70.5mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,70.5,1.243,71.743,74.02,74.02,laser,54.035,Center,Julian
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-5m03s-69mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,69,1.243,70.243,73.46,73.46,laser,55.776,Center,Julian
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-5m11s-60.35mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,60.35,1.243,61.593,63.37,63.37,laser,63.292,Center,Julian
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-5m12s-59.75mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,59.75,1.243,60.993,62.7,62.7,laser,64.227,Center,Julian
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-5m25s-50.75mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,50.75,1.243,51.993,42.59,42.59,laser,94.937,Center,Julian
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-5m26s-51.15mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,51.15,1.243,52.393,43.03,43.03,laser,93.088,Center,Julian
NC-190626,1.48,vlcsnap-PP4-F2-DJI0267-0m12s-44.15mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,44.15,1.243,45.393,40,40,laser,103.039,Center,Julian
NC-190626,1.48,vlcsnap-PP4-F2-DJI0267-0m18s-40.9mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,40.9,1.243,42.143,31.63,31.63,laser,128.554,Center,Julian
NC-190626,1.48,vlcsnap-PP4-F2-DJI0267-0m20s-40.2mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,40.2,1.243,41.443,30.47,30.47,laser,134.289,Center,Julian
NC-190626,1.48,vlcsnap-PP4-F2-DJI0267-0m41s-30.6mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,30.6,1.243,31.843,22.98,22.98,laser,183.63,Center,Julian
NC-190626,1.48,vlcsnap-PP4-F2-DJI0267-0m42s-29.6mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,29.6,1.243,30.843,23.8,23.8,laser,173.22,Center,Julian
NC-190626,1.48,vlcsnap-PP4-F2-DJI0267-0m54s-20.5mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,20.5,1.243,21.743,19.9,19.9,laser,215.568,Center,Julian
NC-190626,1.48,vlcsnap-PP4-F2-DJI0267-0m55s-19.85mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,19.85,1.243,21.093,18.97,18.97,laser,221.466,Center,Julian
NC-190626,1.48,vlcsnap-PP4-F2-DJI0267-1m11s-14.4mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,14.4,1.243,15.643,10.81,10.81,laser,390.729,Center,Julian
NC-190626,1.48,vlcsnap-PP4-F2-DJI0267-1m20s-12.5mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,12.5,1.243,13.743,11.55,11.55,laser,361.945,Center,Julian
NC-190626,1.48,190626_C_F1_P011.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,10.3,1.215,11.515,12,12,laser,771.402,Center,Julian
NC-190626,1.48,190626_C_F1_P016.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,21.05,1.215,22.265,24,24,laser,403.665,Center,Julian
NC-190626,1.48,190626_C_F1_P020.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,30,1.215,31.215,33,33,laser,288.029,Center,Julian
NC-190626,1.48,190626_C_F1_P024.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,40.9,1.215,42.115,45,45,laser,212.946,Center,Julian
NC-190626,1.48,190626_C_F1_P029.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,52.3,1.215,53.515,57,57,laser,168.523,Center,Julian
NC-190626,1.48,190626_C_F1_P034.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,60.65,1.215,61.865,66,66,laser,144.236,Center,Julian
NC-190626,1.48,190626_C_F1_P038.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,70.3,1.215,71.515,77,77,laser,125.148,Center,Julian
NC-190626,1.48,190626_C_F1_P048.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,80.2,1.215,81.415,87,87,laser,110.158,Center,Julian
NC-190626,1.48,190626_C_F1_P053.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,93.55,1.215,94.765,101,101,laser,94.409,Center,Julian
NC-190626,1.48,190626_C_F1_P058.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,102.1,1.215,103.315,111,111,laser,86.531,Center,Julian
NC-190626,1.48,190626_C_F1_P066.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,111.25,1.215,112.465,130,,laser,78.143,Center,Julian
NC-190626,1.48,190626_C_F1_P072.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,119.05,1.215,120.265,130,,laser,73.651,Center,Julian
NC-190626,1.48,190626_C_F1_P078.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,118.85,1.215,120.065,130,,laser,71.967,Corner,Julian
NC-190626,1.48,190626_C_F1_P083.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,108.7,1.215,109.915,118,118,laser,79.524,Corner,Julian
NC-190626,1.48,190626_C_F1_P089.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,100.15,1.215,101.365,109,109,laser,85.955,Corner,Julian
NC-190626,1.48,190626_C_F1_P095.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,89.85,1.215,91.065,98,98,laser,94.885,Corner,Julian
NC-190626,1.48,190626_C_F1_P102.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,78.7,1.215,79.915,86,86,laser,108.308,Corner,Julian
NC-190626,1.48,190626_C_F1_P109.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,70.3,1.215,71.515,77,77,laser,121.722,Corner,Julian
NC-190626,1.48,190626_C_F1_P118.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,59.5,1.215,60.715,66,66,laser,142.769,Corner,Julian
NC-190626,1.48,190626_C_F1_P124.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,47.5,1.215,48.715,53,53,laser,179.919,Corner,Julian
NC-190626,1.48,190626_C_F1_P128.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,38.45,1.215,39.665,43,43,laser,217.467,Corner,Julian
NC-190626,1.48,190626_C_F1_P133.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,23.95,1.215,25.165,28,28,laser,343.026,Corner,Julian
NC-190626,1.48,190626_C_F1_P135.JPG,MaRRS,APE,190626,Cinestar-F1,J.Dale,KCB,Cinestar,25,17.3,4608,0.00375434,11.05,1.215,12.265,14,14,laser,670.607,Corner,Julian
NC-190626,1.48,190626_P3_F1_DJI0003.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,10.2,1.346,11.546,,,laser,372.598,Center,Julian
NC-190626,1.48,190626_P3_F1_DJI0006.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,20.7,1.346,22.046,,,laser,184.241,Center,Julian
NC-190626,1.48,190626_P3_F1_DJI0009.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,30.4,1.346,31.746,,,laser,125.774,Center,Julian
NC-190626,1.48,190626_P3_F1_DJI0012.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,40.1,1.346,41.446,,,laser,96.099,Center,Julian
NC-190626,1.48,190626_P3_F1_DJI0015.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,50.2,1.346,51.546,,,laser,76.222,Center,Julian
NC-190626,1.48,190626_P3_F1_DJI0018.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,60.6,1.346,61.946,,,laser,62.467,Center,Julian
NC-190626,1.48,190626_P3_F1_DJI0021.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,70.5,1.346,71.846,,,laser,53.482,Center,Julian
NC-190626,1.48,190626_P3_F1_DJI0024.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,80.8,1.346,82.146,,,laser,46.675,Center,Julian
NC-190626,1.48,190626_P3_F1_DJI0027.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,90.2,1.346,91.546,,,laser,41.934,Center,Julian
NC-190626,1.48,190626_P3_F1_DJI0030.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,100.3,1.346,101.646,,,laser,36.925,Center,Julian
NC-190626,1.48,190626_P3_F1_DJI0033.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,110.3,1.346,111.646,,,laser,34.325,Center,Julian
NC-190626,1.48,190626_P3_F1_DJI0036.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,120.6,1.346,121.946,,,laser,30.915,Center,Julian
NC-190626,1.48,190626_P3_F1_DJI0039.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,120.9,1.346,122.246,,,laser,28.964,Corner,Julian
NC-190626,1.48,190626_P3_F1_DJI0041.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,110.7,1.346,112.046,,,laser,32.121,Corner,Julian
NC-190626,1.48,190626_P3_F1_DJI0044.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,100.2,1.346,101.546,,,laser,34.787,Corner,Julian
NC-190626,1.48,190626_P3_F1_DJI0047.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,90.7,1.346,92.046,,,laser,38.657,Corner,Julian
NC-190626,1.48,190626_P3_F1_DJI0050.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,79.9,1.346,81.246,,,laser,45.237,Corner,Julian
NC-190626,1.48,190626_P3_F1_DJI0053.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,70.3,1.346,71.646,,,laser,50.95,Corner,Julian
NC-190626,1.48,190626_P3_F1_DJI0056.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,60.5,1.346,61.846,,,laser,60.586,Corner,Julian
NC-190626,1.48,190626_P3_F1_DJI0059.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,50.7,1.346,52.046,,,laser,72.972,Corner,Julian
